Date,PS,T2M,T2MDEW,QV2M,PRECTOTCORR,WS50M,PS_Pa,T_K,Air_Density,WS50M_Cubed,Power
2023-11-08,98.67,25.51,23.22,18.13,3.15,3.57,9867.0,298.65999999999997,0.11511347666499215,45.499292999999994,42649.67135080724
2023-11-09,98.74,25.11,22.62,17.48,6.56,3.35,9874.0,298.26,0.11534963181341444,37.595375000000004,35313.072302609944
2023-11-10,98.85,25.32,22.74,17.59,1.6,4.91,9885.0,298.46999999999997,0.11539688649043923,118.370771,111230.38427033689
2023-11-11,98.88,24.73,21.1,15.88,0.01,5.72,9888.0,297.88,0.11566054005798936,187.14924799999997,176261.7883321815
2023-11-12,98.86,24.89,20.84,15.64,0.0,6.31,9886.0,298.03999999999996,0.11557506721030361,251.23959099999996,236448.79347691414
2023-11-13,98.79,25.27,21.99,16.81,3.51,6.71,9879.0,298.41999999999996,0.11534616576454812,302.111711,283762.8863922893
2023-11-14,98.71,24.21,22.36,17.21,22.57,6.48,9871.0,297.35999999999996,0.11566360042708003,272.097792,256275.20794976468
2023-11-15,98.6,24.24,22.25,17.13,4.54,6.72,9860.0,297.39,0.11552305288296215,303.46444799999995,285470.5727398787
2023-11-16,98.64,25.28,21.81,16.68,0.11,4.92,9864.0,298.42999999999995,0.11516716811008974,119.09548799999999,111688.6048793952
2023-11-17,98.67,25.27,21.95,16.8,0.23,4.91,9867.0,298.41999999999996,0.11520605502569048,118.370771,111046.44293707887
2023-11-18,98.69,25.38,22.48,17.33,0.31,5.97,9869.0,298.53,0.11518694798473031,212.77617299999997,199577.2961511857
2023-11-19,98.7,25.37,22.62,17.49,0.05,6.07,9870.0,298.52,0.11520247856907084,223.64854300000002,209803.51795509132
2023-11-20,98.64,24.94,22.94,17.85,6.59,6.79,9864.0,298.09,0.11529852722028273,313.046839,293912.42940537893
2023-11-21,98.57,25.92,23.4,18.36,8.4,4.45,9857.0,299.07,0.11483916051490166,88.121125,82405.2558177232
2023-11-22,98.59,25.28,23.23,18.16,12.43,4.17,9859.0,298.42999999999995,0.11510879059178576,72.511713,67967.53597985767
2023-11-23,98.5,25.69,23.17,18.11,6.87,2.53,9850.0,298.84,0.11484592923065588,16.194276999999996,15144.747586104584
2023-11-24,98.54,25.39,23.67,18.67,9.49,4.54,9854.0,298.53999999999996,0.11500802161693296,93.57666400000001,87635.59934773941
2023-11-25,98.69,25.35,23.26,18.18,10.24,6.08,9869.0,298.5,0.11519852456241719,224.75571200000002,210834.91077732964
2023-11-26,98.78,24.91,22.78,17.65,6.63,6.21,9878.0,298.06,0.11547379207843707,239.483061,225186.8876006298
2023-11-27,98.68,25.07,23.03,17.93,14.1,5.25,9868.0,298.21999999999997,0.11529500121160233,144.703125,135854.2591007291
2023-11-28,98.55,25.25,23.15,18.09,7.96,5.29,9855.0,298.4,0.11507365648149015,148.035889,138716.39671370524
2023-11-29,98.59,24.81,22.95,17.86,24.5,5.02,9859.0,297.96,0.11529036238524172,126.50600799999997,118765.15109656684
2023-11-30,98.65,24.5,22.59,17.46,12.3,4.66,9865.0,297.65,0.11548067293684386,101.19469600000001,95159.45058724035
2023-12-01,98.55,24.74,22.7,17.59,3.02,5.87,9855.0,297.89,0.11527066734055073,202.26200300000002,189853.22598984567
2023-12-02,98.4,24.5,22.9,17.86,33.91,7.74,9840.0,297.65,0.11518802044587365,463.68482400000005,434925.6956200365
2023-12-03,98.26,24.62,23.45,18.49,45.02,8.92,9826.0,297.77,0.11497778083053838,709.732288,664497.5058081005
2023-12-04,97.88,23.83,21.71,16.67,90.14,13.75,9788.0,296.97999999999996,0.11483779923471191,2599.609375,2430960.070414079
2023-12-05,98.03,25.51,22.11,17.1,3.69,6.51,9803.0,298.65999999999997,0.11436681987908362,275.89445099999995,256937.72872991036
2023-12-06,98.38,25.97,23.34,18.36,0.68,3.15,9838.0,299.12,0.1145986414970557,31.255874999999996,29167.2846881468
2023-12-07,98.5,25.95,23.9,18.94,2.17,3.6,9850.0,299.09999999999997,0.11474609659407957,46.656000000000006,43594.35866195182
2023-12-08,98.6,25.32,23.24,18.18,0.32,4.96,9860.0,298.46999999999997,0.1151050380167659,122.02393599999999,114373.18940340247
2023-12-09,98.72,24.41,22.25,17.08,0.13,5.65,9872.0,297.56,0.11559756870397234,180.36212500000002,169777.0226905217
2023-12-10,98.7,23.61,21.18,16.0,0.01,5.16,9870.0,296.76,0.11588571203140256,137.38809600000002,129647.41690269658
2023-12-11,98.72,23.05,20.6,15.44,0.0,5.28,9872.0,296.2,0.11612833404305878,147.19795200000002,139195.38394638817
2023-12-12,98.65,22.29,19.62,14.53,0.02,5.11,9865.0,295.44,0.11634451089781873,133.43283100000002,126413.50370795434
2023-12-13,98.72,21.63,18.8,13.8,0.0,5.79,9872.0,294.78,0.11668774185342971,194.10453900000002,184436.04320179875
2023-12-14,98.84,21.97,19.19,14.14,0.0,6.43,9884.0,295.12,0.1166949864131333,265.84770699999996,252621.31206183083
2023-12-15,98.81,23.32,21.55,16.4,3.31,6.62,9881.0,296.46999999999997,0.11612834832722176,290.117528,274345.02394965367
2023-12-16,98.71,24.36,22.57,17.43,1.71,6.84,9871.0,297.51,0.11560528460554777,320.01350399999995,301252.6405371293
2023-12-17,98.75,23.63,21.51,16.31,0.19,6.46,9875.0,296.78,0.11593660457317369,269.586136,254508.91584193413
2023-12-18,98.85,23.35,20.85,15.64,0.03,6.86,9885.0,296.5,0.11616360442091532,322.82885600000003,305370.6519130513
2023-12-19,98.9,22.81,20.21,15.03,0.0,6.61,9890.0,295.96,0.11643441787264784,288.80478100000005,273823.44153497595
2023-12-20,98.9,22.56,20.3,15.12,0.0,6.46,9890.0,295.71,0.11653285419359796,269.586136,255817.8281136366
2023-12-21,98.88,22.73,20.62,15.43,0.0,5.62,9888.0,295.88,0.11644234714233428,177.50432800000002,168308.0032049517
2023-12-22,98.87,22.08,19.54,14.42,0.0,4.8,9887.0,295.22999999999996,0.11668691309120476,110.59199999999998,105082.58140829681
2023-12-23,98.97,20.62,18.16,13.21,0.0,4.39,9897.0,293.77,0.1173854394849416,84.60451899999998,80870.9716089851
2023-12-24,99.05,22.28,20.01,14.91,0.0,6.08,9905.0,295.42999999999995,0.1168202116303396,224.75571200000002,213802.90233427807
2023-12-25,98.99,23.24,21.06,15.84,0.02,6.36,9899.0,296.39,0.11637129862210693,257.25945600000006,243782.25928229713
2023-12-26,99.0,22.06,19.77,14.61,0.0,5.67,9900.0,295.21,0.11684825554406615,182.28426299999998,173442.8014565288
2023-12-27,99.03,22.02,19.26,14.14,0.0,6.09,9903.0,295.16999999999996,0.11689950361092333,225.86652899999999,215005.42335591294
2023-12-28,98.94,23.03,20.65,15.47,0.06,6.19,9894.0,296.17999999999995,0.11639498816874475,237.17665900000006,224797.30350152543
2023-12-29,98.96,23.41,20.94,15.72,0.14,6.25,9896.0,296.56,0.11626934258475113,244.140625,231147.99931765228
2023-12-30,98.93,22.28,19.48,14.35,0.01,5.46,9893.0,295.42999999999995,0.11667868285299844,162.771336,154651.5638118706
2023-12-31,98.9,22.05,18.95,13.89,0.0,4.73,9890.0,295.2,0.11673418127909503,105.82381700000003,100592.66957688912
2024-01-01,98.9,22.13,18.8,13.77,0.0,4.55,9890.0,295.28,0.11670255457053934,94.19637499999999,89515.74336788656
2024-01-02,98.83,21.89,18.65,13.65,0.0,4.93,9883.0,295.03999999999996,0.11671481856591111,119.82315699999998,113881.09306440104
2024-01-03,98.77,22.64,19.86,14.72,0.09,5.24,9877.0,295.78999999999996,0.11634820023104725,143.877824,136313.3529707487
2024-01-04,98.76,22.96,20.21,15.07,1.12,4.85,9876.0,296.10999999999996,0.11621069813847548,114.08412499999997,107958.3394618494
2024-01-05,98.74,23.4,20.05,14.9,0.45,5.24,9874.0,296.54999999999995,0.11601477384815037,143.877824,135922.71118917127
2024-01-06,98.76,23.35,19.96,14.82,0.48,6.0,9876.0,296.5,0.11605784089640463,216.0,204132.94816999216
2024-01-07,98.78,22.89,20.93,15.75,22.76,7.39,9878.0,296.03999999999996,0.1162617162103059,403.58341899999994,382080.5362371471
2024-01-08,98.86,23.62,21.28,16.07,9.32,7.11,9886.0,296.77,0.11606966011173261,359.42543100000006,339713.17066491063
2024-01-09,98.88,23.38,20.54,15.34,0.6,6.48,9888.0,296.53,0.11618710306705518,272.097792,257435.1298908637
2024-01-10,98.86,22.73,19.86,14.71,0.0,5.57,9886.0,295.88,0.11641879488765339,172.80869300000003,163822.50211686105
2024-01-11,98.88,22.48,19.54,14.42,0.0,5.52,9888.0,295.63,0.11654081680639268,168.19660799999997,159617.37367786557
2024-01-12,98.88,23.25,20.47,15.28,0.0,5.19,9888.0,296.4,0.11623806232278634,139.79835900000003,132322.9898191771
2024-01-13,98.92,23.09,20.61,15.4,0.0,4.51,9892.0,296.23999999999995,0.11634789007123898,91.73385099999999,86910.65188916386
2024-01-14,98.85,22.79,19.35,14.27,0.0,4.05,9885.0,295.94,0.11638341795905047,66.43012499999999,62956.56829228265
2024-01-15,98.83,22.81,19.27,14.19,0.0,3.53,9883.0,295.96,0.11635200726343566,43.986976999999996,41675.69644080325
2024-01-16,98.72,22.37,18.45,13.48,0.0,3.09,9872.0,295.52,0.11639554867201547,29.503628999999997,27963.83172303316
2024-01-17,98.65,22.59,18.19,13.31,0.0,2.8,9865.0,295.73999999999995,0.1162264904972326,21.951999999999995,20776.102930255933
2024-01-18,98.72,23.03,18.56,13.58,0.0,2.99,9872.0,296.17999999999995,0.11613617578348981,26.730899000000004,25279.353094208403
2024-01-19,98.75,23.6,19.63,14.55,0.0,3.91,9875.0,296.75,0.1159483252071659,59.77647100000001,56439.04052062445
2024-01-20,98.85,23.61,19.83,14.7,0.0,4.76,9885.0,296.76,0.11606183013479376,107.85017599999999,101928.38487209957
2024-01-21,98.88,23.19,18.97,13.92,0.0,3.52,9888.0,296.34,0.11626159705903312,43.614208,41290.40519845959
2024-01-22,98.96,23.59,19.25,14.16,0.0,3.02,9896.0,296.73999999999995,0.11619881457482578,27.543608,26061.97934762205
2024-01-23,98.9,23.65,19.65,14.52,0.0,3.53,9890.0,296.79999999999995,0.11610488650131015,43.986976999999996,41587.18116626017
2024-01-24,98.85,23.71,19.26,14.18,0.0,4.05,9885.0,296.85999999999996,0.11602273364818903,66.43012499999999,62761.459342512055
2024-01-25,98.96,23.65,19.09,14.02,0.0,3.9,9896.0,296.79999999999995,0.11617532424842925,59.318999999999996,56116.759473986975
2024-01-26,99.15,23.08,19.08,13.98,0.01,4.29,9915.0,296.22999999999996,0.11662234860590127,78.95358900000001,74978.80763432014
2024-01-27,99.15,23.41,19.7,14.53,0.03,5.51,9915.0,296.56,0.1164925759627938,167.28415099999998,158685.74504033604
2024-01-28,99.1,23.22,19.36,14.24,0.0,5.34,9910.0,296.37,0.11650847496284603,152.273304,144466.16979775392
2024-01-29,99.04,22.41,17.06,12.38,0.0,5.7,9904.0,295.56,0.11675704019959984,185.193,176072.89864083473
2024-01-30,98.94,22.44,17.07,12.49,0.0,4.18,9894.0,295.59,0.11662731349443087,73.03463199999999,69360.78297496495
2024-01-31,98.88,23.88,19.06,14.04,0.0,3.77,9888.0,297.03,0.11599152163914041,53.582633,50609.86353682328
2024-02-01,98.87,25.3,20.77,15.6,0.01,2.86,9887.0,298.45,0.11542796901295486,23.393655999999996,21988.41998270791
2024-02-02,98.84,25.84,21.29,16.1,0.02,3.54,9884.0,298.98999999999995,0.11518453590502661,44.361864000000004,41609.14892255596
2024-02-03,98.92,25.53,20.15,15.01,0.0,4.01,9892.0,298.67999999999995,0.11539741179424079,64.48120099999998,60591.82815221911
2024-02-04,99.08,24.43,18.94,13.9,0.0,3.95,9908.0,297.58,0.11601131824592949,61.629875000000006,58220.57878018833
2024-02-05,99.11,24.31,18.8,13.78,0.0,4.06,9911.0,297.46,0.11609325975020565,66.92341599999997,63265.94164464439
2024-02-06,99.05,24.33,18.76,13.76,0.0,3.63,9905.0,297.47999999999996,0.11601517790087139,47.832147,45187.62909132169
2024-02-07,99.0,24.3,17.89,13.05,0.0,3.68,9900.0,297.45,0.11596830902391583,49.836032,47061.7042763763
2024-02-08,98.9,24.79,17.56,12.88,0.0,3.72,9890.0,297.94,0.11566063742226237,51.478848000000006,48484.09248293122
2024-02-09,98.97,24.87,19.33,14.28,0.0,3.75,9897.0,298.02,0.11571143063382086,52.734375,49688.39128555412
2024-02-10,99.09,25.15,20.15,14.99,0.0,4.84,9909.0,298.29999999999995,0.11574298492853231,113.379904,106860.1139955304
2024-02-11,99.16,24.62,19.24,14.13,0.0,5.17,9916.0,297.77,0.11603090522243217,138.188413,130566.02413239992
2024-02-12,99.1,23.96,17.65,12.83,0.0,5.49,9910.0,297.10999999999996,0.11621829196169324,165.46914900000002,156594.45932514052
2024-02-13,99.04,24.67,19.85,14.68,0.0,4.95,9904.0,297.82,0.11587103217176056,121.28737500000001,114439.33944301277
2024-02-14,98.95,24.92,18.89,13.89,0.0,5.21,9895.0,298.07,0.11566864131370587,141.420761,133202.89813802397
2024-02-15,98.97,24.08,18.05,13.17,0.0,5.06,9897.0,297.22999999999996,0.11601897708000973,129.55421599999997,122395.50046538578
2024-02-16,98.98,24.23,18.39,13.43,0.0,5.57,9898.0,297.38,0.1159721732397901,172.80869300000003,163194.0239065933
2024-02-17,98.85,24.37,17.36,12.72,0.0,5.39,9885.0,297.52,0.11576535597876243,156.59081899999998,147614.7573671021
2024-02-18,98.77,24.88,16.34,12.05,0.0,4.06,9877.0,298.03,0.11547372461276204,66.92341599999997,62928.32106325447
2024-02-19,98.8,25.79,18.02,13.25,0.0,3.74,9880.0,298.94,0.11515717905938963,52.31362400000001,49055.83745586087
2024-02-20,98.76,26.38,17.77,13.09,0.0,3.53,9876.0,299.53,0.11488381739987306,43.986976999999996,41149.81092743379
2024-02-21,98.63,26.64,17.91,13.29,0.0,4.29,9863.0,299.78999999999996,0.11463308869053866,78.95358900000001,73699.87320784357
2024-02-22,98.61,27.82,19.95,14.93,0.0,5.12,9861.0,300.96999999999997,0.11416049778191052,134.21772800000002,124770.123976004
2024-02-23,98.56,28.66,21.43,16.37,0.0,4.95,9856.0,301.81,0.11378504163094048,121.28737500000001,112379.12322588303
2024-02-24,98.61,27.95,21.57,16.46,0.0,4.82,9861.0,301.09999999999997,0.11411120895855731,111.98016800000002,104052.92455076077
2024-02-25,98.63,27.04,19.88,14.89,0.0,4.43,9863.0,300.19,0.11448034131229083,86.93830699999998,81045.1376325332
2024-02-26,98.72,26.75,19.55,14.52,0.0,5.64,9872.0,299.9,0.11469560701418477,179.40614399999998,167559.46538744928
2024-02-27,98.78,26.62,19.18,14.19,0.0,5.5,9878.0,299.77,0.11481508645594608,166.375,155550.6733932205
2024-02-28,98.7,25.81,16.67,12.29,0.0,4.77,9870.0,298.96,0.11503292715560286,108.53133299999998,101662.82603601961
2024-02-29,98.74,26.01,16.05,11.79,0.0,4.27,9874.0,299.15999999999997,0.11500261126042585,77.85448299999997,72908.16983457634
2024-03-01,98.83,26.66,16.91,12.46,0.0,4.12,9883.0,299.81,0.11485787688765021,69.934528,65408.968779224444
2024-03-02,98.73,27.31,15.59,11.52,0.0,3.75,9873.0,300.46,0.11449343294984857,52.734375,49165.36304906436
2024-03-03,98.67,27.11,16.37,12.17,0.0,3.78,9867.0,300.26,0.114500069742112,54.01015199999999,50357.715579753756
2024-03-04,98.65,27.08,17.08,12.55,0.0,3.99,9865.0,300.22999999999996,0.11448829996886244,63.52119900000001,59219.490087455066
2024-03-05,98.66,27.47,16.86,12.39,0.0,4.05,9866.0,300.62,0.1143513625846885,66.43012499999999,61857.346124785116
2024-03-06,98.63,27.94,15.63,11.62,0.0,4.31,9863.0,301.09,0.11413814360668435,80.06299099999998,74412.77235193842
2024-03-07,98.58,27.8,15.73,11.64,0.0,4.67,9858.0,300.95,0.11413335124023635,101.847563,94655.98540456027
2024-03-08,98.6,27.93,15.84,11.79,0.0,5.47,9860.0,301.08,0.11410721634404183,163.66732299999998,152075.74746643857
2024-03-09,98.62,28.69,17.58,13.15,0.0,4.61,9862.0,301.84,0.11384299409614067,97.97218100000002,90822.60521484957
2024-03-10,98.79,28.66,18.46,13.68,0.0,4.23,9879.0,301.81,0.11405057084740879,75.68696700000002,70291.60103465329
2024-03-11,98.9,28.99,18.65,13.85,0.0,4.07,9890.0,302.14,0.1140528573296778,67.41914300000002,62614.406376829575
2024-03-12,98.8,29.25,18.11,13.41,0.0,4.15,9880.0,302.4,0.11383957376988738,71.47337500000002,66255.57403763302
2024-03-13,98.67,29.71,16.81,12.44,0.0,5.15,9867.0,302.85999999999996,0.11351710671850543,136.59087500000004,126260.60630146055
2024-03-14,98.64,30.17,16.18,12.06,0.0,4.8,9864.0,303.32,0.11331049050209045,110.59199999999998,102041.93878445694
2024-03-15,98.58,29.72,16.63,12.37,0.0,4.95,9858.0,302.87,0.11340981957852916,121.28737500000001,112008.53738559509
2024-03-16,98.66,29.22,18.69,13.93,0.0,5.31,9866.0,302.37,0.11368954135730747,149.72129099999998,138608.20762833516
2024-03-17,98.67,29.11,17.68,13.18,0.0,5.17,9867.0,302.26,0.11374244339564134,138.188413,127990.88812419542
2024-03-18,98.62,29.0,16.29,12.11,0.0,4.53,9862.0,302.15,0.11372619340717888,92.95967700000001,86087.47677104079
2024-03-19,98.58,29.03,16.6,12.35,0.0,4.81,9858.0,302.17999999999995,0.11366878038172326,111.28464099999998,103005.70982490812
2024-03-20,98.59,28.62,18.22,13.58,0.0,4.69,9859.0,301.77,0.11383476282038182,103.16170900000003,95626.50979376781
2024-03-21,98.62,29.25,19.96,14.93,0.0,4.97,9862.0,302.4,0.11363217373670337,122.76347299999998,113593.98902606267
2024-03-22,98.44,29.9,19.05,14.25,0.0,4.22,9844.0,303.04999999999995,0.11318149337714653,75.15144799999999,69262.41699890017
2024-03-23,98.44,29.61,17.7,13.17,0.0,4.22,9844.0,302.76,0.11328990476927023,75.15144799999999,69328.76031020179
2024-03-24,98.61,29.54,17.21,12.86,0.0,4.87,9861.0,302.69,0.11351179430249299,115.50130300000001,106761.02684253814
2024-03-25,98.65,29.24,16.62,12.35,0.0,4.56,9865.0,302.39,0.11367049935398515,94.81881599999997,87766.17384116638
2024-03-26,98.71,28.99,14.03,10.72,0.0,4.76,9871.0,302.14,0.11383374668364506,107.85017599999999,99971.62658841508
2024-03-27,98.83,28.94,13.04,9.97,0.0,4.63,9883.0,302.09,0.11399099629145756,99.25284699999999,92129.43173532627
2024-03-28,98.66,29.77,14.07,10.61,0.0,4.02,9866.0,302.91999999999996,0.11348311970226152,64.96480799999998,60033.58730529885
2024-03-29,98.55,30.26,17.42,12.88,0.0,4.97,9855.0,303.40999999999997,0.11317352458414905,122.76347299999998,113135.4939969806
2024-03-30,98.65,30.09,15.88,11.88,0.0,4.83,9865.0,303.23999999999995,0.11335187409197854,112.67858700000001,104005.17929781377
2024-03-31,98.69,29.83,16.22,12.28,0.0,4.12,9869.0,302.97999999999996,0.11349514681458028,69.934528,64632.924756652705
2024-04-01,98.46,31.01,18.86,14.3,0.0,3.77,9846.0,304.15999999999997,0.1127913604979591,53.582633,49213.55701060232
2024-04-02,98.33,31.16,17.01,12.95,0.0,4.43,9833.0,304.31,0.11258691479679224,86.93830699999998,79704.706508843
2024-04-03,98.39,30.72,18.05,13.57,0.0,5.32,9839.0,303.87,0.1128187381615717,150.56876800000003,138325.10379292793
2024-04-04,98.42,30.97,16.64,12.69,0.0,5.16,9842.0,304.12,0.11276036737744728,137.38809600000002,126150.93011227883
2024-04-05,98.35,31.66,14.25,10.67,0.0,4.74,9835.0,304.81,0.11242509328082027,106.49642400000002,97495.18136164629
2024-04-06,98.23,32.54,14.96,11.12,0.0,4.89,9823.0,305.69,0.11196467282618644,116.93016899999998,106608.6546115955
2024-04-07,98.22,32.15,15.19,11.67,0.0,5.57,9822.0,305.29999999999995,0.11209628730979183,172.80869300000003,157739.94467836732
2024-04-08,98.36,31.02,18.5,13.92,0.0,5.97,9836.0,304.16999999999996,0.11267310058021607,212.77617299999997,195221.7083288906
2024-04-09,98.47,30.92,19.2,14.46,0.0,5.13,9847.0,304.07,0.11283620393204435,135.005697,124046.76198746578
2024-04-10,98.47,30.87,20.06,15.07,0.0,4.57,9847.0,304.02,0.1128547612973381,95.44399300000002,87710.85744546693
2024-04-11,98.49,31.54,19.12,14.28,0.0,4.25,9849.0,304.69,0.11262946985700781,76.765625,70405.03195701286
2024-04-12,98.48,31.51,19.69,14.81,0.0,4.94,9848.0,304.65999999999997,0.1126291237778974,120.55378400000002,110564.6822394852
2024-04-13,98.48,31.12,18.7,13.91,0.0,4.43,9848.0,304.27,0.11277348687078653,86.93830699999998,79836.78822035718
2024-04-14,98.52,31.05,18.28,13.58,0.0,4.5,9852.0,304.2,0.11284525355819916,91.125,83734.74612737205
2024-04-15,98.56,31.31,18.44,13.7,0.0,4.29,9856.0,304.46,0.11279466404333624,78.95358900000001,72517.91374963893
2024-04-16,98.44,31.68,18.11,13.62,0.0,4.76,9844.0,304.83,0.11252059038790228,107.85017599999999,98818.38008046117
2024-04-17,98.31,32.9,18.57,13.96,0.0,5.18,9831.0,306.04999999999995,0.11192404966736438,138.991832,126676.94018206037
2024-04-18,98.14,33.85,19.69,14.98,0.0,4.99,9814.0,307.0,0.11138476205608962,124.25149900000001,112696.98259786035
2024-04-19,98.01,33.88,20.32,15.63,0.0,5.12,9801.0,307.03,0.11122634851308384,134.21772800000002,121563.28645209111
2024-04-20,98.06,33.52,19.76,15.25,0.0,4.92,9806.0,306.66999999999996,0.11141372611197568,119.09548799999999,108048.53360609313
2024-04-21,98.16,32.96,20.37,15.67,0.0,4.64,9816.0,306.10999999999996,0.11173137301079514,99.89734399999998,90889.54873901652
2024-04-22,98.23,32.88,18.8,14.5,0.0,4.64,9823.0,306.03,0.1118402798295492,99.89734399999998,90978.14061204578
2024-04-23,98.19,32.48,17.72,13.6,0.0,5.24,9819.0,305.63,0.11194105144785188,143.877824,131149.94497229814
2024-04-24,98.13,32.83,17.88,13.42,0.0,5.03,9813.0,305.97999999999996,0.11174468145193157,127.26352700000002,115801.90048386792
2024-04-25,98.12,33.42,18.51,13.82,0.0,4.33,9812.0,306.57,0.11151826111525763,81.182737,73721.56530656126
2024-04-26,98.14,33.0,17.63,13.13,0.0,5.05,9814.0,306.15,0.11169401257951826,128.787625,117135.59755222683
2024-04-27,98.17,32.48,17.05,12.84,0.0,4.4,9817.0,305.63,0.11191825054115102,85.18400000000003,77632.54293758364
2024-04-28,98.19,32.96,16.84,12.77,0.0,4.31,9819.0,306.10999999999996,0.1117655207409329,80.06299099999998,72865.93235956425
2024-04-29,98.27,32.86,16.89,12.92,0.0,4.37,9827.0,306.01,0.11189313459843436,83.45345300000001,76038.33896141416
2024-04-30,98.15,32.81,16.98,12.92,0.0,4.94,9815.0,305.96,0.1117747622949961,120.55378400000002,109725.9808210056
2024-05-01,97.89,35.05,20.91,16.04,0.0,5.38,9789.0,308.2,0.11066844236626291,155.72087199999999,140331.60562480686
2024-05-02,97.91,35.72,21.12,16.25,0.0,5.45,9791.0,308.87,0.1104509423977635,161.87862500000003,145594.10882246224
2024-05-03,98.0,35.67,20.44,15.47,0.0,5.55,9800.0,308.82,0.11057036935242094,170.95387499999998,153922.66694928973
2024-05-04,98.05,34.83,21.25,16.25,2.9,5.27,9805.0,307.97999999999996,0.11092851180661761,146.36318299999996,132208.6596020287
2024-05-05,97.94,35.38,21.25,16.33,0.35,6.44,9794.0,308.53,0.11060653920224837,267.0899840000001,240559.92281886862
2024-05-06,98.03,35.02,21.76,16.79,1.64,5.47,9803.0,308.16999999999996,0.11083750665245518,163.66732299999998,147718.06036059355
2024-05-07,98.24,33.51,21.61,16.7,1.77,5.52,9824.0,306.65999999999997,0.11162187816081143,168.19660799999997,152880.2656893864
2024-05-08,98.26,31.09,23.11,18.26,12.84,3.25,9826.0,304.23999999999995,0.11253265118955237,34.328125,31456.724841050433
2024-05-09,98.24,31.07,22.38,17.43,0.08,3.91,9824.0,304.21999999999997,0.11251714271512206,59.77647100000001,54768.877132269175
2024-05-10,98.29,31.43,21.84,16.92,0.08,4.14,9829.0,304.58,0.11244135123639729,70.95794399999998,64969.8627407626
2024-05-11,98.39,31.1,22.54,17.55,0.65,3.99,9839.0,304.25,0.11267783061678487,63.52119900000001,58283.01822196175
2024-05-12,98.38,30.95,22.6,17.57,1.62,3.94,9838.0,304.09999999999997,0.11272195213613714,61.162983999999994,56141.244651495326
2024-05-13,98.33,31.03,22.08,17.07,1.64,3.65,9833.0,304.17999999999995,0.11263503202647068,48.627125,44600.21477952952
2024-05-14,98.33,30.51,22.06,17.04,0.56,3.18,9833.0,303.65999999999997,0.1128279129349004,32.15743200000001,29544.91770206038
2024-05-15,98.35,31.12,21.3,16.34,0.47,3.94,9835.0,304.27,0.11262461853921463,61.162983999999994,56092.767587586444
2024-05-16,98.39,28.21,22.31,17.26,4.91,2.23,9839.0,301.35999999999996,0.11375839515913458,11.089567,10272.660033467384
2024-05-17,98.21,29.65,21.74,16.68,1.94,3.33,9821.0,302.79999999999995,0.11301027805522441,36.926037,33980.94981909343
2024-05-18,98.09,29.7,22.57,17.59,3.16,3.62,9809.0,302.84999999999997,0.11285355901744117,47.43792800000001,43593.911810468446
2024-05-19,97.91,30.05,22.85,17.96,3.52,3.09,9791.0,303.2,0.11251643330605941,29.503628999999997,27031.880883285045
2024-05-20,97.94,29.18,23.05,18.17,4.14,2.98,9794.0,302.33,0.11287479092405547,26.463592,24323.755036861916
2024-05-21,97.93,29.26,23.84,19.04,3.6,3.29,9793.0,302.40999999999997,0.11283340901263914,35.611289,32719.772346687176
2024-05-22,97.79,30.75,22.76,17.9,0.56,3.83,9779.0,303.9,0.1121196799332258,56.181887,51293.58350850892
2024-05-23,97.67,31.18,22.94,18.14,0.21,3.29,9767.0,304.33,0.11182387173468743,35.611289,32427.023681206603
2024-05-24,97.57,31.97,21.95,17.12,0.0,3.4,9757.0,305.12,0.11142014839880214,39.303999999999995,35660.32965208495
2024-05-25,97.65,30.56,21.47,16.52,0.22,6.87,9765.0,303.71,0.11202920629515803,324.242703,295791.94298397884
2024-05-26,97.6,33.03,20.67,15.69,0.0,6.84,9760.0,306.17999999999995,0.11106855000690766,320.01350399999995,289430.48827203375
2024-05-27,97.62,33.86,20.93,15.93,0.0,7.54,9762.0,307.01,0.11079097515465283,428.661064,386725.92992669094
2024-05-28,97.73,33.4,20.11,15.21,0.0,6.22,9773.0,306.54999999999995,0.11108225349327149,240.64184799999998,217671.06670238596
2024-05-29,97.7,34.65,19.08,14.25,0.0,6.59,9770.0,307.79999999999995,0.11059717948892105,286.191179,257741.98277434768
2024-05-30,97.73,34.44,21.19,16.23,2.29,4.42,9773.0,307.59,0.1107066705951506,86.350888,77844.05805751192
2024-05-31,97.77,34.37,22.03,17.13,0.25,4.79,9777.0,307.52,0.11077719202195739,109.90223900000001,99138.36737390012
2024-06-01,97.89,33.14,23.4,18.54,6.5,3.57,9789.0,306.28999999999996,0.11135856194221891,45.499292999999994,41258.471262718085
2024-06-02,98.18,28.33,23.5,18.67,13.76,3.32,9818.0,301.47999999999996,0.1134704100883955,36.594367999999996,33812.84747259511
2024-06-03,98.15,29.37,22.06,17.1,1.12,3.78,9815.0,302.52,0.11304576977316212,54.01015199999999,49718.107024326935
2024-06-04,98.19,30.06,23.33,18.42,5.53,2.14,9819.0,303.21,0.11283448287987524,9.800344,9004.674794509696
2024-06-05,98.24,28.76,24.81,20.08,19.0,2.35,9824.0,301.90999999999997,0.11337804364477637,12.977875000000001,11981.671698394326
2024-06-06,98.31,27.89,23.96,19.08,10.46,2.06,9831.0,301.03999999999996,0.11378672402570046,8.741816,8099.871424760248
